class,path,x,y
0.0,contrast_adjusted_1/img001.jpg,0.4083333333333333,0.5892018779342723
0.0,contrast_adjusted_1/img001.jpg,0.9416666666666668,0.5469483568075117
0.0,contrast_adjusted_1/img001.jpg,0.1527777777777778,0.539906103286385
0.0,contrast_adjusted_1/img001.jpg,0.075,0.528169014084507
0.0,contrast_adjusted_1/img001.jpg,0.25555555555555554,0.5187793427230047
0.0,contrast_adjusted_1/img001.jpg,0.625,0.5164319248826291
0.0,contrast_adjusted_1/img001.jpg,0.4388888888888889,0.4671361502347418
0.0,contrast_adjusted_1/img001.jpg,0.5833333333333334,0.460093896713615
0.0,contrast_adjusted_1/img001.jpg,0.8611111111111112,0.44835680751173707
0.0,contrast_adjusted_1/img001.jpg,0.2333333333333333,0.4460093896713615
0.0,contrast_adjusted_1/img001.jpg,0.6444444444444445,0.4436619718309859
0.0,contrast_adjusted_1/img001.jpg,0.2861111111111111,0.4248826291079813
0.0,contrast_adjusted_1/img001.jpg,0.05,0.40375586854460094
0.0,contrast_adjusted_1/img001.jpg,0.8388888888888889,0.363849765258216
0.0,contrast_adjusted_1/img001.jpg,0.3805555555555555,0.3544600938967136
0.0,contrast_adjusted_1/img001.jpg,0.11666666666666667,0.35211267605633795
0.0,contrast_adjusted_1/img001.jpg,0.7888888888888889,0.3474178403755869
0.0,contrast_adjusted_1/img001.jpg,0.4972222222222222,0.3427230046948357
0.0,contrast_adjusted_1/img001.jpg,0.21666666666666667,0.3145539906103286
0.0,contrast_adjusted_1/img001.jpg,0.03333333333333333,0.29577464788732394
0.0,contrast_adjusted_1/img001.jpg,0.7194444444444444,0.2887323943661972
0.0,contrast_adjusted_1/img001.jpg,0.39166666666666666,0.2887323943661972
0.0,contrast_adjusted_1/img001.jpg,0.6666666666666666,0.28169014084507044
0.0,contrast_adjusted_1/img001.jpg,0.2916666666666667,0.2793427230046948
0.0,contrast_adjusted_1/img001.jpg,0.8555555555555555,0.2652582159624413
0.0,contrast_adjusted_1/img001.jpg,0.16944444444444445,0.2652582159624413
0.0,contrast_adjusted_1/img001.jpg,0.5583333333333333,0.2558685446009389
0.0,contrast_adjusted_1/img001.jpg,0.9,0.22300469483568075
0.0,contrast_adjusted_1/img001.jpg,0.4111111111111111,0.2206572769953052
0.0,contrast_adjusted_1/img001.jpg,0.8638888888888889,0.215962441314554
0.0,contrast_adjusted_1/img001.jpg,0.17777777777777778,0.20187793427230047
0.0,contrast_adjusted_1/img001.jpg,0.075,0.19953051643192488
0.0,contrast_adjusted_1/img001.jpg,0.3472222222222222,0.16901408450704225
0.0,contrast_adjusted_1/img001.jpg,0.8166666666666667,0.15258215962441316
0.0,contrast_adjusted_1/img001.jpg,0.6666666666666666,0.15258215962441316
0.0,contrast_adjusted_1/img001.jpg,0.18888888888888888,0.1431924882629108
0.0,contrast_adjusted_1/img001.jpg,0.4666666666666667,0.13145539906103287
0.0,contrast_adjusted_1/img001.jpg,0.3472222222222222,0.13145539906103287
0.0,contrast_adjusted_1/img001.jpg,0.5916666666666667,0.12441314553990612
0.0,contrast_adjusted_1/img001.jpg,0.7277777777777777,0.11032863849765258
0.0,contrast_adjusted_1/img001.jpg,0.24444444444444444,0.09859154929577464
0.0,contrast_adjusted_1/img001.jpg,0.5888888888888889,0.08215962441314555
0.0,contrast_adjusted_1/img001.jpg,0.3,0.08215962441314555
0.0,contrast_adjusted_1/img001.jpg,0.5055555555555555,0.056338028169014086
0.0,contrast_adjusted_1/img001.jpg,0.4083333333333333,0.028169014084507043
1.0,contrast_adjusted_1/img001.jpg,0.3555555555555556,0.9694835680751174
1.0,contrast_adjusted_1/img001.jpg,0.6444444444444445,0.9600938967136151
1.0,contrast_adjusted_1/img001.jpg,0.9277777777777778,0.9248826291079812
1.0,contrast_adjusted_1/img001.jpg,0.2722222222222222,0.9248826291079812
1.0,contrast_adjusted_1/img001.jpg,0.2111111111111111,0.9248826291079812
1.0,contrast_adjusted_1/img001.jpg,0.7083333333333334,0.9154929577464788
1.0,contrast_adjusted_1/img001.jpg,0.14166666666666666,0.908450704225352
1.0,contrast_adjusted_1/img001.jpg,0.525,0.9037558685446009
1.0,contrast_adjusted_1/img001.jpg,0.4,0.8802816901408451
1.0,contrast_adjusted_1/img001.jpg,0.9222222222222224,0.8450704225352113
1.0,contrast_adjusted_1/img001.jpg,0.6388888888888888,0.8427230046948356
1.0,contrast_adjusted_1/img001.jpg,0.7888888888888889,0.7816901408450704
1.0,contrast_adjusted_1/img001.jpg,0.5333333333333333,0.7816901408450704
1.0,contrast_adjusted_1/img001.jpg,0.3388888888888889,0.7605633802816901
1.0,contrast_adjusted_1/img001.jpg,0.8527777777777777,0.7159624413145541
1.0,contrast_adjusted_1/img001.jpg,0.3944444444444444,0.6713615023474179
1.0,contrast_adjusted_1/img001.jpg,0.6555555555555556,0.6643192488262911
1.0,contrast_adjusted_1/img001.jpg,0.5055555555555555,0.6619718309859155
1.0,contrast_adjusted_1/img001.jpg,0.7222222222222222,0.647887323943662
1.0,contrast_adjusted_1/img001.jpg,0.6805555555555556,0.6291079812206573
1.0,contrast_adjusted_1/img001.jpg,0.06388888888888887,0.6267605633802817
1.0,contrast_adjusted_1/img001.jpg,0.25833333333333336,0.6173708920187794
1.0,contrast_adjusted_1/img001.jpg,0.4083333333333333,0.6103286384976526
1.0,contrast_adjusted_1/img001.jpg,0.32222222222222224,0.6103286384976526
1.0,contrast_adjusted_1/img001.jpg,0.7888888888888889,0.5962441314553989
1.0,contrast_adjusted_1/img001.jpg,0.10555555555555557,0.5892018779342723
1.0,contrast_adjusted_1/img001.jpg,0.9444444444444444,0.5563380281690141
1.0,contrast_adjusted_1/img001.jpg,0.19444444444444445,0.5492957746478874
1.0,contrast_adjusted_1/img001.jpg,0.14444444444444446,0.539906103286385
1.0,contrast_adjusted_1/img001.jpg,0.05,0.539906103286385
1.0,contrast_adjusted_1/img001.jpg,0.6972222222222222,0.528169014084507
1.0,contrast_adjusted_1/img001.jpg,0.5222222222222223,0.5211267605633803
1.0,contrast_adjusted_1/img001.jpg,0.7833333333333333,0.5093896713615024
1.0,contrast_adjusted_1/img001.jpg,0.8472222222222222,0.4953051643192488
1.0,contrast_adjusted_1/img001.jpg,0.4027777777777778,0.4882629107981221
1.0,contrast_adjusted_1/img001.jpg,0.05555555555555555,0.4882629107981221
1.0,contrast_adjusted_1/img001.jpg,0.6055555555555555,0.4577464788732394
1.0,contrast_adjusted_1/img001.jpg,0.3194444444444444,0.4295774647887324
1.0,contrast_adjusted_1/img001.jpg,0.7861111111111111,0.4201877934272301
1.0,contrast_adjusted_1/img001.jpg,0.8944444444444445,0.4107981220657277
1.0,contrast_adjusted_1/img001.jpg,0.04722222222222222,0.4107981220657277
1.0,contrast_adjusted_1/img001.jpg,0.5444444444444444,0.34976525821596244
1.0,contrast_adjusted_1/img001.jpg,0.7277777777777777,0.34507042253521125
1.0,contrast_adjusted_1/img001.jpg,0.6555555555555556,0.32629107981220656
1.0,contrast_adjusted_1/img001.jpg,0.08055555555555556,0.31220657276995306
1.0,contrast_adjusted_1/img001.jpg,0.3972222222222222,0.30985915492957744
1.0,contrast_adjusted_1/img001.jpg,0.7916666666666666,0.3004694835680751
1.0,contrast_adjusted_1/img001.jpg,0.9111111111111112,0.2863849765258216
1.0,contrast_adjusted_1/img001.jpg,0.16666666666666666,0.2863849765258216
1.0,contrast_adjusted_1/img001.jpg,0.33611111111111114,0.2793427230046948
1.0,contrast_adjusted_1/img001.jpg,0.225,0.2793427230046948
1.0,contrast_adjusted_1/img001.jpg,0.6583333333333333,0.2300469483568075
1.0,contrast_adjusted_1/img001.jpg,0.6055555555555555,0.22300469483568075
1.0,contrast_adjusted_1/img001.jpg,0.4722222222222222,0.22300469483568075
1.0,contrast_adjusted_1/img001.jpg,0.2111111111111111,0.18779342723004694
1.0,contrast_adjusted_1/img001.jpg,0.6222222222222222,0.17605633802816897
1.0,contrast_adjusted_1/img001.jpg,0.11666666666666667,0.17605633802816897
1.0,contrast_adjusted_1/img001.jpg,0.16666666666666666,0.1619718309859155
1.0,contrast_adjusted_1/img001.jpg,0.37777777777777777,0.1596244131455399
1.0,contrast_adjusted_1/img001.jpg,0.5611111111111111,0.15023474178403756
1.0,contrast_adjusted_1/img001.jpg,0.7527777777777778,0.13615023474178406
1.0,contrast_adjusted_1/img001.jpg,0.4611111111111112,0.12441314553990612
1.0,contrast_adjusted_1/img001.jpg,0.6694444444444444,0.10093896713615023
1.0,contrast_adjusted_1/img001.jpg,0.2111111111111111,0.09624413145539906
1.0,contrast_adjusted_1/img001.jpg,0.525,0.08685446009389672
1.0,contrast_adjusted_1/img001.jpg,0.39166666666666666,0.07042253521126761
0.0,contrast_adjusted_1/img002.jpg,0.6833333333333333,0.9624413145539906
0.0,contrast_adjusted_1/img002.jpg,0.37777777777777777,0.955399061032864
0.0,contrast_adjusted_1/img002.jpg,0.9277777777777778,0.9342723004694836
0.0,contrast_adjusted_1/img002.jpg,0.5222222222222223,0.9107981220657276
0.0,contrast_adjusted_1/img002.jpg,0.6222222222222222,0.9014084507042254
0.0,contrast_adjusted_1/img002.jpg,0.7416666666666667,0.8826291079812206
0.0,contrast_adjusted_1/img002.jpg,0.4444444444444444,0.8802816901408451
0.0,contrast_adjusted_1/img002.jpg,0.8694444444444445,0.8591549295774648
0.0,contrast_adjusted_1/img002.jpg,0.052777777777777785,0.8544600938967136
0.0,contrast_adjusted_1/img002.jpg,0.7138888888888889,0.8356807511737089
0.0,contrast_adjusted_1/img002.jpg,0.2777777777777778,0.8145539906103286
0.0,contrast_adjusted_1/img002.jpg,0.4527777777777778,0.8075117370892019
0.0,contrast_adjusted_1/img002.jpg,0.11388888888888887,0.7910798122065728
0.0,contrast_adjusted_1/img002.jpg,0.4305555555555556,0.7699530516431925
0.0,contrast_adjusted_1/img002.jpg,0.19444444444444445,0.7605633802816901
0.0,contrast_adjusted_1/img002.jpg,0.7388888888888889,0.7347417840375586
0.0,contrast_adjusted_1/img002.jpg,0.5555555555555556,0.7018779342723005
0.0,contrast_adjusted_1/img002.jpg,0.4611111111111112,0.6596244131455399
0.0,contrast_adjusted_1/img002.jpg,0.9305555555555556,0.6549295774647887
0.0,contrast_adjusted_1/img002.jpg,0.7805555555555556,0.6549295774647887
0.0,contrast_adjusted_1/img002.jpg,0.6722222222222223,0.647887323943662
0.0,contrast_adjusted_1/img002.jpg,0.052777777777777785,0.6455399061032864
0.0,contrast_adjusted_1/img002.jpg,0.18888888888888888,0.6408450704225352
0.0,contrast_adjusted_1/img002.jpg,0.3138888888888889,0.6291079812206573
0.0,contrast_adjusted_1/img002.jpg,0.2611111111111111,0.6291079812206573
0.0,contrast_adjusted_1/img002.jpg,0.06666666666666668,0.6126760563380281
0.0,contrast_adjusted_1/img002.jpg,0.9555555555555556,0.6103286384976526
0.0,contrast_adjusted_1/img002.jpg,0.4083333333333333,0.5892018779342723
0.0,contrast_adjusted_1/img002.jpg,0.44166666666666665,0.5539906103286385
0.0,contrast_adjusted_1/img002.jpg,0.9416666666666668,0.5469483568075117
0.0,contrast_adjusted_1/img002.jpg,0.15555555555555556,0.5375586854460094
0.0,contrast_adjusted_1/img002.jpg,0.075,0.528169014084507
0.0,contrast_adjusted_1/img002.jpg,0.25833333333333336,0.5187793427230047
0.0,contrast_adjusted_1/img002.jpg,0.625,0.5140845070422535
0.0,contrast_adjusted_1/img002.jpg,0.3583333333333333,0.4812206572769953
0.0,contrast_adjusted_1/img002.jpg,0.4388888888888889,0.4647887323943662
0.0,contrast_adjusted_1/img002.jpg,0.5833333333333334,0.4624413145539906
0.0,contrast_adjusted_1/img002.jpg,0.2333333333333333,0.4507042253521127
0.0,contrast_adjusted_1/img002.jpg,0.8611111111111112,0.44835680751173707
0.0,contrast_adjusted_1/img002.jpg,0.6444444444444445,0.4436619718309859
0.0,contrast_adjusted_1/img002.jpg,0.2861111111111111,0.4225352112676056
0.0,contrast_adjusted_1/img002.jpg,0.04722222222222222,0.40375586854460094
0.0,contrast_adjusted_1/img002.jpg,0.15,0.39906103286384975
0.0,contrast_adjusted_1/img002.jpg,0.5138888888888888,0.3685446009389671
0.0,contrast_adjusted_1/img002.jpg,0.8388888888888889,0.3661971830985916
0.0,contrast_adjusted_1/img002.jpg,0.3805555555555555,0.3544600938967136
0.0,contrast_adjusted_1/img002.jpg,0.05,0.35211267605633795
0.0,contrast_adjusted_1/img002.jpg,0.11388888888888887,0.34976525821596244
0.0,contrast_adjusted_1/img002.jpg,0.7888888888888889,0.3474178403755869
0.0,contrast_adjusted_1/img002.jpg,0.2388888888888889,0.3333333333333333
0.0,contrast_adjusted_1/img002.jpg,0.9527777777777776,0.323943661971831
0.0,contrast_adjusted_1/img002.jpg,0.03333333333333333,0.2934272300469484
0.0,contrast_adjusted_1/img002.jpg,0.7194444444444444,0.2887323943661972
0.0,contrast_adjusted_1/img002.jpg,0.39166666666666666,0.2887323943661972
0.0,contrast_adjusted_1/img002.jpg,0.6666666666666666,0.28169014084507044
0.0,contrast_adjusted_1/img002.jpg,0.2916666666666667,0.2793427230046948
0.0,contrast_adjusted_1/img002.jpg,0.16666666666666666,0.2676056338028169
0.0,contrast_adjusted_1/img002.jpg,0.5583333333333333,0.2535211267605634
0.0,contrast_adjusted_1/img002.jpg,0.8666666666666667,0.2183098591549296
0.0,contrast_adjusted_1/img002.jpg,0.075,0.19953051643192488
0.0,contrast_adjusted_1/img002.jpg,0.3472222222222222,0.16901408450704225
0.0,contrast_adjusted_1/img002.jpg,0.8166666666666667,0.15258215962441316
0.0,contrast_adjusted_1/img002.jpg,0.18888888888888888,0.1431924882629108
0.0,contrast_adjusted_1/img002.jpg,0.5916666666666667,0.1267605633802817
0.0,contrast_adjusted_1/img002.jpg,0.25277777777777777,0.11267605633802814
0.0,contrast_adjusted_1/img002.jpg,0.7277777777777777,0.107981220657277
0.0,contrast_adjusted_1/img002.jpg,0.34444444444444444,0.10093896713615023
0.0,contrast_adjusted_1/img002.jpg,0.6277777777777778,0.06807511737089203
0.0,contrast_adjusted_1/img002.jpg,0.5027777777777778,0.056338028169014086
0.0,contrast_adjusted_1/img002.jpg,0.4083333333333333,0.028169014084507043
1.0,contrast_adjusted_1/img002.jpg,0.3555555555555556,0.9694835680751174
1.0,contrast_adjusted_1/img002.jpg,0.6416666666666667,0.9600938967136151
1.0,contrast_adjusted_1/img002.jpg,0.9305555555555556,0.9248826291079812
1.0,contrast_adjusted_1/img002.jpg,0.2722222222222222,0.9248826291079812
1.0,contrast_adjusted_1/img002.jpg,0.2111111111111111,0.9248826291079812
1.0,contrast_adjusted_1/img002.jpg,0.7083333333333334,0.9154929577464788
1.0,contrast_adjusted_1/img002.jpg,0.14166666666666666,0.908450704225352
1.0,contrast_adjusted_1/img002.jpg,0.525,0.9037558685446009
1.0,contrast_adjusted_1/img002.jpg,0.4,0.8779342723004695
1.0,contrast_adjusted_1/img002.jpg,0.9194444444444444,0.8474178403755869
1.0,contrast_adjusted_1/img002.jpg,0.6388888888888888,0.8450704225352113
1.0,contrast_adjusted_1/img002.jpg,0.4305555555555556,0.8427230046948356
1.0,contrast_adjusted_1/img002.jpg,0.7888888888888889,0.7816901408450704
1.0,contrast_adjusted_1/img002.jpg,0.5361111111111111,0.7769953051643192
1.0,contrast_adjusted_1/img002.jpg,0.3388888888888889,0.7605633802816901
1.0,contrast_adjusted_1/img002.jpg,0.8527777777777777,0.7159624413145541
1.0,contrast_adjusted_1/img002.jpg,0.3944444444444444,0.6713615023474179
1.0,contrast_adjusted_1/img002.jpg,0.6555555555555556,0.6643192488262911
1.0,contrast_adjusted_1/img002.jpg,0.5055555555555555,0.6619718309859155
1.0,contrast_adjusted_1/img002.jpg,0.7222222222222222,0.647887323943662
1.0,contrast_adjusted_1/img002.jpg,0.6833333333333333,0.6291079812206573
1.0,contrast_adjusted_1/img002.jpg,0.06388888888888887,0.6244131455399061
1.0,contrast_adjusted_1/img002.jpg,0.25555555555555554,0.6173708920187794
1.0,contrast_adjusted_1/img002.jpg,0.4055555555555556,0.6103286384976526
1.0,contrast_adjusted_1/img002.jpg,0.32222222222222224,0.6103286384976526
1.0,contrast_adjusted_1/img002.jpg,0.7888888888888889,0.5962441314553989
1.0,contrast_adjusted_1/img002.jpg,0.10555555555555557,0.5892018779342723
1.0,contrast_adjusted_1/img002.jpg,0.9416666666666668,0.5563380281690141
1.0,contrast_adjusted_1/img002.jpg,0.19722222222222224,0.5492957746478874
1.0,contrast_adjusted_1/img002.jpg,0.14444444444444446,0.5422535211267606
1.0,contrast_adjusted_1/img002.jpg,0.05,0.5375586854460094
1.0,contrast_adjusted_1/img002.jpg,0.6972222222222222,0.528169014084507
1.0,contrast_adjusted_1/img002.jpg,0.5222222222222223,0.5234741784037559
1.0,contrast_adjusted_1/img002.jpg,0.7833333333333333,0.5117370892018779
1.0,contrast_adjusted_1/img002.jpg,0.8472222222222222,0.4953051643192488
1.0,contrast_adjusted_1/img002.jpg,0.4027777777777778,0.4882629107981221
1.0,contrast_adjusted_1/img002.jpg,0.05555555555555555,0.4882629107981221
1.0,contrast_adjusted_1/img002.jpg,0.24722222222222226,0.4671361502347418
1.0,contrast_adjusted_1/img002.jpg,0.6055555555555555,0.4577464788732394
1.0,contrast_adjusted_1/img002.jpg,0.3194444444444444,0.4272300469483568
1.0,contrast_adjusted_1/img002.jpg,0.7861111111111111,0.4201877934272301
1.0,contrast_adjusted_1/img002.jpg,0.8944444444444445,0.4107981220657277
1.0,contrast_adjusted_1/img002.jpg,0.04722222222222222,0.4107981220657277
1.0,contrast_adjusted_1/img002.jpg,0.5444444444444444,0.34976525821596244
1.0,contrast_adjusted_1/img002.jpg,0.7277777777777777,0.34507042253521125
1.0,contrast_adjusted_1/img002.jpg,0.95,0.3309859154929577
1.0,contrast_adjusted_1/img002.jpg,0.6555555555555556,0.32629107981220656
1.0,contrast_adjusted_1/img002.jpg,0.3972222222222222,0.31220657276995306
1.0,contrast_adjusted_1/img002.jpg,0.08055555555555556,0.30985915492957744
1.0,contrast_adjusted_1/img002.jpg,0.7916666666666666,0.3004694835680751
1.0,contrast_adjusted_1/img002.jpg,0.16666666666666666,0.2887323943661972
1.0,contrast_adjusted_1/img002.jpg,0.9111111111111112,0.2863849765258216
1.0,contrast_adjusted_1/img002.jpg,0.33611111111111114,0.2793427230046948
1.0,contrast_adjusted_1/img002.jpg,0.2222222222222222,0.2793427230046948
1.0,contrast_adjusted_1/img002.jpg,0.8611111111111112,0.2605633802816901
1.0,contrast_adjusted_1/img002.jpg,0.6583333333333333,0.2323943661971831
1.0,contrast_adjusted_1/img002.jpg,0.475,0.22300469483568075
1.0,contrast_adjusted_1/img002.jpg,0.6055555555555555,0.2206572769953052
1.0,contrast_adjusted_1/img002.jpg,0.6222222222222222,0.17605633802816897
1.0,contrast_adjusted_1/img002.jpg,0.11666666666666667,0.17370892018779344
1.0,contrast_adjusted_1/img002.jpg,0.16666666666666666,0.1619718309859155
1.0,contrast_adjusted_1/img002.jpg,0.8222222222222222,0.1596244131455399
1.0,contrast_adjusted_1/img002.jpg,0.3805555555555555,0.1596244131455399
1.0,contrast_adjusted_1/img002.jpg,0.5611111111111111,0.15023474178403756
1.0,contrast_adjusted_1/img002.jpg,0.4611111111111112,0.12441314553990612
1.0,contrast_adjusted_1/img002.jpg,0.6694444444444444,0.09859154929577464
1.0,contrast_adjusted_1/img002.jpg,0.39166666666666666,0.07042253521126761
0.0,contrast_adjusted_1/img003.jpg,0.6861111111111111,0.9577464788732394
0.0,contrast_adjusted_1/img003.jpg,0.37777777777777777,0.955399061032864
0.0,contrast_adjusted_1/img003.jpg,0.9277777777777778,0.9366197183098592
0.0,contrast_adjusted_1/img003.jpg,0.5222222222222223,0.9107981220657276
0.0,contrast_adjusted_1/img003.jpg,0.6194444444444445,0.9014084507042254
0.0,contrast_adjusted_1/img003.jpg,0.7444444444444445,0.8826291079812206
0.0,contrast_adjusted_1/img003.jpg,0.4444444444444444,0.8802816901408451
0.0,contrast_adjusted_1/img003.jpg,0.5972222222222222,0.8615023474178404
0.0,contrast_adjusted_1/img003.jpg,0.8694444444444445,0.8591549295774648
0.0,contrast_adjusted_1/img003.jpg,0.052777777777777785,0.8544600938967136
0.0,contrast_adjusted_1/img003.jpg,0.7083333333333334,0.8309859154929577
0.0,contrast_adjusted_1/img003.jpg,0.275,0.8145539906103286
0.0,contrast_adjusted_1/img003.jpg,0.45,0.8075117370892019
0.0,contrast_adjusted_1/img003.jpg,0.5333333333333333,0.7934272300469484
0.0,contrast_adjusted_1/img003.jpg,0.17777777777777778,0.7910798122065728
0.0,contrast_adjusted_1/img003.jpg,0.11388888888888887,0.7910798122065728
0.0,contrast_adjusted_1/img003.jpg,0.4361111111111111,0.7699530516431925
0.0,contrast_adjusted_1/img003.jpg,0.7388888888888889,0.7347417840375586
0.0,contrast_adjusted_1/img003.jpg,0.11944444444444445,0.7276995305164319
0.0,contrast_adjusted_1/img003.jpg,0.9194444444444444,0.676056338028169
0.0,contrast_adjusted_1/img003.jpg,0.4583333333333333,0.6572769953051644
0.0,contrast_adjusted_1/img003.jpg,0.7805555555555556,0.6525821596244131
0.0,contrast_adjusted_1/img003.jpg,0.6722222222222223,0.647887323943662
0.0,contrast_adjusted_1/img003.jpg,0.052777777777777785,0.6431924882629108
0.0,contrast_adjusted_1/img003.jpg,0.3138888888888889,0.6291079812206573
0.0,contrast_adjusted_1/img003.jpg,0.2611111111111111,0.6267605633802817
0.0,contrast_adjusted_1/img003.jpg,0.7,0.5892018779342723
0.0,contrast_adjusted_1/img003.jpg,0.08055555555555556,0.5892018779342723
0.0,contrast_adjusted_1/img003.jpg,0.4666666666666667,0.5657276995305164
0.0,contrast_adjusted_1/img003.jpg,0.15555555555555556,0.5375586854460094
0.0,contrast_adjusted_1/img003.jpg,0.10277777777777776,0.5352112676056338
0.0,contrast_adjusted_1/img003.jpg,0.25555555555555554,0.5211267605633803
0.0,contrast_adjusted_1/img003.jpg,0.6277777777777778,0.5140845070422535
0.0,contrast_adjusted_1/img003.jpg,0.4027777777777778,0.4835680751173709
0.0,contrast_adjusted_1/img003.jpg,0.3611111111111111,0.4812206572769953
0.0,contrast_adjusted_1/img003.jpg,0.5944444444444444,0.4624413145539906
0.0,contrast_adjusted_1/img003.jpg,0.2361111111111111,0.4530516431924882
0.0,contrast_adjusted_1/img003.jpg,0.8611111111111112,0.4460093896713615
0.0,contrast_adjusted_1/img003.jpg,0.6416666666666667,0.4436619718309859
0.0,contrast_adjusted_1/img003.jpg,0.5527777777777778,0.4389671361502348
0.0,contrast_adjusted_1/img003.jpg,0.2861111111111111,0.4225352112676056
0.0,contrast_adjusted_1/img003.jpg,0.1527777777777778,0.40375586854460094
0.0,contrast_adjusted_1/img003.jpg,0.04722222222222222,0.40375586854460094
0.0,contrast_adjusted_1/img003.jpg,0.8388888888888889,0.3661971830985916
0.0,contrast_adjusted_1/img003.jpg,0.5111111111111111,0.3661971830985916
0.0,contrast_adjusted_1/img003.jpg,0.6305555555555555,0.3615023474178404
0.0,contrast_adjusted_1/img003.jpg,0.3861111111111111,0.3591549295774648
0.0,contrast_adjusted_1/img003.jpg,0.7888888888888889,0.34976525821596244
0.0,contrast_adjusted_1/img003.jpg,0.2388888888888889,0.3333333333333333
0.0,contrast_adjusted_1/img003.jpg,0.10277777777777776,0.2934272300469484
0.0,contrast_adjusted_1/img003.jpg,0.39166666666666666,0.29107981220657275
0.0,contrast_adjusted_1/img003.jpg,0.7194444444444444,0.2887323943661972
0.0,contrast_adjusted_1/img003.jpg,0.04722222222222222,0.2863849765258216
0.0,contrast_adjusted_1/img003.jpg,0.6666666666666666,0.2793427230046948
0.0,contrast_adjusted_1/img003.jpg,0.5472222222222223,0.2793427230046948
0.0,contrast_adjusted_1/img003.jpg,0.3333333333333333,0.2793427230046948
0.0,contrast_adjusted_1/img003.jpg,0.8666666666666667,0.2558685446009389
0.0,contrast_adjusted_1/img003.jpg,0.5666666666666667,0.24178403755868544
0.0,contrast_adjusted_1/img003.jpg,0.4111111111111111,0.22300469483568075
0.0,contrast_adjusted_1/img003.jpg,0.8694444444444445,0.2206572769953052
0.0,contrast_adjusted_1/img003.jpg,0.07222222222222223,0.19953051643192488
0.0,contrast_adjusted_1/img003.jpg,0.3472222222222222,0.16901408450704225
0.0,contrast_adjusted_1/img003.jpg,0.8194444444444444,0.15492957746478872
0.0,contrast_adjusted_1/img003.jpg,0.20833333333333331,0.1431924882629108
0.0,contrast_adjusted_1/img003.jpg,0.4666666666666667,0.12910798122065728
0.0,contrast_adjusted_1/img003.jpg,0.5916666666666667,0.12441314553990612
0.0,contrast_adjusted_1/img003.jpg,0.7277777777777777,0.107981220657277
0.0,contrast_adjusted_1/img003.jpg,0.25,0.107981220657277
0.0,contrast_adjusted_1/img003.jpg,0.3416666666666667,0.10093896713615023
0.0,contrast_adjusted_1/img003.jpg,0.6305555555555555,0.07276995305164319
0.0,contrast_adjusted_1/img003.jpg,0.5027777777777778,0.056338028169014086
0.0,contrast_adjusted_1/img003.jpg,0.4083333333333333,0.028169014084507043
1.0,contrast_adjusted_1/img003.jpg,0.3555555555555556,0.9694835680751174
1.0,contrast_adjusted_1/img003.jpg,0.6416666666666667,0.9600938967136151
1.0,contrast_adjusted_1/img003.jpg,0.45,0.9600938967136151
1.0,contrast_adjusted_1/img003.jpg,0.9305555555555556,0.9272300469483568
1.0,contrast_adjusted_1/img003.jpg,0.2722222222222222,0.9272300469483568
1.0,contrast_adjusted_1/img003.jpg,0.2111111111111111,0.9248826291079812
